name,KIDS_ID,RAJ2000,DECJ2000,mag,mag_err,zphot,z_min,z_max,score,rms,probability,s*p/10,num_0
LRG_167.00844_2.509.fits.png,KiDSDR4 J110802.025+023032.52,167.008439,2.509036,17.9639,0.00213749,0.28,0.25,0.3,3.4,3.137,0.876,0.298,2.0
LRG_330.21129_-31.0738.fits.png,KiDSDR4 J220050.709-310425.54,330.211288,-31.073762,19.1517,0.00478013,0.47,0.44,0.5,3.4,3.137,0.873,0.297,2.0
LRG_20.82861_-30.8123.fits.png,KiDSDR4 J012318.867-304844.29,20.828613,-30.812305,18.367,0.00286816,0.43,0.4,0.45,3.4,4.271,0.865,0.294,3.0
LRG_230.84606_2.1654.fits.png,KiDSDR4 J152323.053+020955.52,230.846055,2.165425,17.7817,0.00230409,0.27,0.24,0.29,3.4,3.137,0.865,0.294,2.0
LRG_204.45056_-2.37.fits.png,KiDSDR4 J133748.134-022212.17,204.45056,-2.37005,18.2461,0.00339433,0.33,0.3,0.35,3.4,3.137,0.861,0.293,2.0
LRG_216.83723_0.7411.fits.png,KiDSDR4 J142720.935+004428.06,216.837232,0.741129,18.2456,0.00335741,0.45,0.42,0.47,2.8,3.429,0.999,0.28,3.0
LRG_349.30224_-30.9386.fits.png,KiDSDR4 J231712.538-305619.11,349.302242,-30.938642,17.2913,0.00150155,0.22,0.19,0.24,2.8,3.429,1.0,0.28,3.0
LRG_339.44871_-30.7731.fits.png,KiDSDR4 J223747.691-304623.04,339.448715,-30.773069,18.3654,0.00292373,0.46,0.43,0.49,2.8,3.429,0.993,0.278,3.0
galaxy_238.16219_0.9718.fits.png,KiDSDR4 J155238.925+005818.60,238.162189,0.971836,20.963,0.0103446,0.47,0.43,0.49,2.8,3.429,0.99,0.277,3.0
galaxy_195.34186_2.6091.fits.png,KiDSDR4 J130122.046+023632.71,195.341861,2.609087,20.5596,0.00563987,0.19,0.16,0.21,2.8,3.429,0.985,0.276,3.0
LRG_14.81216_-28.9912.fits.png,KiDSDR4 J005914.917-285928.36,14.812158,-28.991213,18.0335,0.00177605,0.32,0.29,0.34,3.2,2.227,0.822,0.263,1.0
LRG_189.44852_0.6463.fits.png,KiDSDR4 J123747.645+003846.85,189.448525,0.646349,19.9069,0.00814996,0.52,0.49,0.54,2.8,3.429,0.933,0.261,3.0
galaxy_13.50262_-27.7982.fits.png,KiDSDR4 J005400.628-274753.65,13.502619,-27.798237,19.6351,0.00636335,0.64,0.61,0.68,2.6,2.577,0.999,0.26,2.0
galaxy_7.68364_-34.3879.fits.png,KiDSDR4 J003044.073-342316.38,7.683639,-34.387886,18.9203,0.00520532,0.56,0.53,0.59,2.6,2.577,1.0,0.26,2.0
galaxy_178.56122_-0.7891.fits.png,KiDSDR4 J115414.693-004720.92,178.561221,-0.789145,19.0313,0.00580331,0.44,0.41,0.59,2.6,2.577,1.0,0.26,2.0
galaxy_186.44286_0.6177.fits.png,KiDSDR4 J122546.287+003703.68,186.442864,0.61769,19.1282,0.00820469,0.64,0.61,0.66,2.6,2.577,1.0,0.26,2.0
galaxy_182.06345_-1.5255.fits.png,KiDSDR4 J120815.228-013131.89,182.063452,-1.525527,19.304,0.00475533,0.42,0.39,0.45,2.6,2.577,0.997,0.259,2.0
galaxy_38.49079_-28.8007.fits.png,KiDSDR4 J023357.789-284802.67,38.490788,-28.800743,18.0679,0.00186587,0.63,0.6,0.65,2.6,2.577,0.998,0.259,2.0
galaxy_25.02332_-32.0897.fits.png,KiDSDR4 J014005.596-320522.96,25.023317,-32.089712,18.625,0.00298652,0.32,0.28,0.34,2.6,2.577,0.998,0.259,2.0
LRG_16.05931_-29.9658.fits.png,KiDSDR4 J010414.234-295756.78,16.059309,-29.965773,18.0484,0.00382529,0.43,0.39,0.45,2.6,2.577,0.996,0.259,2.0
galaxy_192.82782_0.751.fits.png,KiDSDR4 J125118.676+004503.54,192.827818,0.750984,17.4791,0.00162542,0.14,0.11,0.16,2.6,2.577,0.992,0.258,2.0
galaxy_346.56043_-34.3998.fits.png,KiDSDR4 J230614.504-342359.16,346.560434,-34.399769,18.788,0.00358595,0.35,0.32,0.38,2.6,2.577,0.993,0.258,2.0
LRG_137.26621_-0.6889.fits.png,KiDSDR4 J090903.889-004120.18,137.266207,-0.688939,18.5282,0.0042231,0.44,0.41,0.46,2.6,2.577,0.991,0.258,2.0
galaxy_33.28521_-30.8346.fits.png,KiDSDR4 J021308.449-305004.61,33.285208,-30.834614,18.6191,0.00406462,0.62,0.59,0.64,2.6,2.577,0.987,0.257,2.0
galaxy_45.35579_-32.5416.fits.png,KiDSDR4 J030125.390-323229.74,45.355793,-32.541597,19.8235,0.00755197,0.43,0.39,0.46,2.6,2.577,0.989,0.257,2.0
galaxy_212.5992_1.6108.fits.png,KiDSDR4 J141023.808+013638.82,212.599204,1.610785,18.5188,0.00276297,0.22,0.19,0.24,2.6,2.577,0.984,0.256,2.0
LRG_167.78521_2.5056.fits.png,KiDSDR4 J111108.450+023020.27,167.78521,2.505632,17.3354,0.00163577,0.32,0.29,0.34,2.6,2.577,0.972,0.253,2.0
LRG_169.33283_-2.5182.fits.png,KiDSDR4 J111719.880-023105.48,169.332834,-2.51819,19.515,0.00866815,0.48,0.45,0.5,2.6,2.577,0.957,0.249,2.0
LRG_131.14293_2.4684.fits.png,KiDSDR4 J084434.304+022806.23,131.142934,2.4684,18.8483,0.00422282,0.4,0.37,0.43,3.2,3.655,0.765,0.245,2.0
LRG_352.37819_-34.392.fits.png,KiDSDR4 J232930.766-342331.26,352.378194,-34.392019,19.3404,0.00759606,0.41,0.38,0.43,2.6,2.577,0.93,0.242,2.0
galaxy_348.36226_-28.825.fits.png,KiDSDR4 J231326.941-284929.98,348.362257,-28.824996,17.9335,0.00218067,0.17,0.14,0.19,2.4,1.2,0.999,0.24,1.0
galaxy_218.32657_0.7956.fits.png,KiDSDR4 J143318.377+004744.04,218.326573,0.795567,19.4823,0.00752545,0.61,0.57,0.63,2.4,1.2,0.996,0.239,1.0
LRG_333.66796_-27.4222.fits.png,KiDSDR4 J221440.310-272519.99,333.66796,-27.422221,18.2729,0.00306618,0.38,0.34,0.4,2.4,1.2,0.989,0.237,1.0
LRG_184.5179_1.8386.fits.png,KiDSDR4 J121804.295+015019.11,184.517897,1.838643,17.1195,0.0027476,0.31,0.28,0.33,2.6,2.577,0.892,0.232,2.0
LRG_348.02984_-32.1207.fits.png,KiDSDR4 J231207.161-320714.67,348.029839,-32.120744,15.7811,0.000942761,0.18,0.14,0.2,2.6,2.577,0.84,0.218,2.0
LRG_0.27423_-27.9399.fits.png,KiDSDR4 J000105.815-275623.67,0.274233,-27.93991,18.2143,0.0029126,0.33,0.3,0.35,2.6,2.577,0.788,0.205,2.0
LRG_16.52675_-29.4443.fits.png,KiDSDR4 J010606.420-292639.35,16.526752,-29.444265,17.2398,0.00139313,0.21,0.18,0.23,2.6,2.577,0.769,0.2,2.0
LRG_237.09827_1.9757.fits.png,KiDSDR4 J154823.583+015832.68,237.098266,1.975745,18.7538,0.00722417,0.47,0.44,0.49,2.0,2.757,1.0,0.2,3.0
galaxy_181.70132_0.3493.fits.png,KiDSDR4 J120648.317+002057.37,181.701323,0.34927,18.6827,0.00399907,0.45,0.42,0.48,2.0,2.757,0.999,0.2,3.0
galaxy_12.49933_-32.4933.fits.png,KiDSDR4 J004959.840-322935.85,12.499334,-32.493294,19.4335,0.00878496,0.53,0.5,0.56,2.0,2.757,0.998,0.2,3.0
galaxy_349.16203_-34.3261.fits.png,KiDSDR4 J231638.886-341933.84,349.162028,-34.326067,19.6341,0.0057029,0.37,0.33,0.39,2.0,2.757,0.994,0.199,3.0
LRG_186.9834_1.9138.fits.png,KiDSDR4 J122756.015+015449.64,186.983396,1.91379,17.7611,0.00228401,0.3,0.27,0.32,2.0,2.757,0.997,0.199,3.0
LRG_20.86404_-31.1501.fits.png,KiDSDR4 J012327.370-310900.39,20.864042,-31.150111,18.1875,0.00349951,0.42,0.39,0.44,2.0,2.757,0.997,0.199,3.0
LRG_0.07387_-29.0465.fits.png,KiDSDR4 J000017.729-290247.41,0.073872,-29.046504,17.7965,0.00223617,0.32,0.29,0.34,2.0,2.757,0.997,0.199,3.0
galaxy_140.96884_-1.1658.fits.png,KiDSDR4 J092352.520-010956.88,140.968836,-1.165801,19.4921,0.00683305,0.56,0.53,0.58,2.0,2.757,0.992,0.198,3.0
galaxy_356.16296_-31.4715.fits.png,KiDSDR4 J234439.110-312817.47,356.16296,-31.471522,19.15,0.00372831,0.31,0.28,0.34,2.0,2.757,0.992,0.198,3.0
galaxy_215.90358_1.4075.fits.png,KiDSDR4 J142336.859+012427.08,215.903581,1.407523,18.7758,0.00471392,0.63,0.59,0.65,2.0,2.757,0.992,0.198,3.0
galaxy_45.54652_-32.3821.fits.png,KiDSDR4 J030211.165-322255.46,45.546522,-32.382073,18.7355,0.00341819,0.4,0.37,0.42,2.0,2.757,0.99,0.198,3.0
LRG_46.97503_-35.412.fits.png,KiDSDR4 J030754.006-352443.08,46.975029,-35.411969,17.621,0.0023609,0.31,0.28,0.33,2.6,2.577,0.757,0.197,2.0
galaxy_186.56235_2.6086.fits.png,KiDSDR4 J122614.964+023630.96,186.562353,2.608602,19.1022,0.00517161,0.38,0.34,0.4,2.0,2.757,0.982,0.196,3.0
galaxy_356.89103_-35.5525.fits.png,KiDSDR4 J234733.847-353309.16,356.891032,-35.552546,19.4698,0.00506146,0.45,0.42,0.47,2.0,2.757,0.98,0.196,3.0
LRG_215.07426_0.9755.fits.png,KiDSDR4 J142017.823+005831.90,215.074263,0.975529,18.0723,0.00336618,0.45,0.42,0.47,2.0,2.757,0.965,0.193,3.0
LRG_194.67512_-0.0669.fits.png,KiDSDR4 J125842.028-000400.72,194.675117,-0.066867,18.7224,0.00474709,0.4,0.36,0.42,2.0,2.757,0.965,0.193,3.0
LRG_44.25448_-35.5232.fits.png,KiDSDR4 J025701.075-353123.52,44.254481,-35.5232,18.2049,0.00295886,0.36,0.33,0.39,2.0,2.757,0.967,0.193,3.0
LRG_9.70137_-30.0132.fits.png,KiDSDR4 J003848.327-300047.39,9.701366,-30.013166,16.3947,0.000972108,0.19,0.16,0.21,2.0,2.757,0.909,0.182,3.0
LRG_203.70586_-0.8034.fits.png,KiDSDR4 J133449.407-004812.21,203.705864,-0.803392,19.6037,0.00864782,0.48,0.45,0.5,2.0,2.757,0.904,0.181,3.0
galaxy_205.50704_0.6718.fits.png,KiDSDR4 J134201.690+004018.32,205.507043,0.671758,18.0709,0.00224238,0.24,0.21,0.27,1.8,1.47,1.0,0.18,2.0
LRG_341.42179_-35.3866.fits.png,KiDSDR4 J224541.230-352311.91,341.421795,-35.386644,17.2572,0.00215832,0.29,0.26,0.31,2.0,2.757,0.894,0.179,3.0
galaxy_139.4773_-0.3547.fits.png,KiDSDR4 J091754.551-002117.01,139.477298,-0.354725,19.1932,0.00576703,0.54,0.51,0.56,1.8,1.47,0.996,0.179,2.0
LRG_168.06732_-0.0769.fits.png,KiDSDR4 J111216.157-000436.91,168.067324,-0.07692,17.5754,0.00254818,0.39,0.36,0.42,1.8,1.47,0.991,0.178,2.0
LRG_205.83956_2.352.fits.png,KiDSDR4 J134321.493+022107.16,205.839556,2.351989,18.9282,0.00457273,0.47,0.44,0.49,1.8,1.47,0.991,0.178,2.0
LRG_41.4875_-31.0239.fits.png,KiDSDR4 J024557.000-310125.96,41.487502,-31.02388,17.6554,0.00199129,0.27,0.24,0.3,2.0,2.757,0.878,0.176,3.0
LRG_160.97474_0.461.fits.png,KiDSDR4 J104353.937+002739.71,160.97474,0.461031,16.7442,0.00131491,0.15,0.12,0.17,1.8,1.47,0.968,0.174,2.0
LRG_343.21834_-33.3635.fits.png,KiDSDR4 J225252.401-332148.70,343.21834,-33.36353,18.792,0.0056286,0.44,0.41,0.46,1.8,1.47,0.95,0.171,2.0
LRG_8.22466_-30.4747.fits.png,KiDSDR4 J003253.918-302828.83,8.22466,-30.474676,19.0595,0.00593834,0.51,0.48,0.53,1.8,1.47,0.949,0.171,2.0
LRG_359.8027_-28.7037.fits.png,KiDSDR4 J235912.647-284213.22,359.802696,-28.703674,18.274,0.00307624,0.64,0.61,0.66,2.0,2.757,0.833,0.167,3.0
LRG_14.35219_-32.7315.fits.png,KiDSDR4 J005724.524-324353.35,14.352186,-32.731488,18.0356,0.00244733,0.3,0.26,0.32,2.0,2.757,0.825,0.165,3.0
LRG_204.52421_-2.4881.fits.png,KiDSDR4 J133805.809-022917.07,204.524208,-2.488076,18.1597,0.00250839,0.67,0.64,0.69,2.0,2.757,0.814,0.163,3.0
LRG_216.3946_2.5116.fits.png,KiDSDR4 J142534.703+023041.84,216.394596,2.511625,18.4645,0.00436091,0.37,0.34,0.39,1.8,1.47,0.904,0.163,2.0
LRG_12.74203_-28.11.fits.png,KiDSDR4 J005058.088-280636.03,12.742034,-28.110011,18.2134,0.00307302,0.35,0.32,0.38,1.8,1.47,0.848,0.153,2.0
LRG_140.57001_-0.327.fits.png,KiDSDR4 J092216.803-001937.22,140.570014,-0.327006,18.7952,0.00558118,0.49,0.46,0.51,2.0,2.757,0.76,0.152,3.0
LRG_355.99441_-34.4356.fits.png,KiDSDR4 J234358.659-342608.22,355.994414,-34.435619,17.0954,0.0013435,0.22,0.19,0.24,1.8,1.47,0.772,0.139,2.0
LRG_238.16239_0.9714.fits.png,KiDSDR4 J155238.973+005816.94,238.162391,0.971375,19.9972,0.00498387,0.47,0.43,0.49,1.4,2.8,0.992,0.139,4.0
galaxy_29.65367_-31.9453.fits.png,KiDSDR4 J015836.881-315643.14,29.653672,-31.945317,19.3357,0.00473117,0.34,0.31,0.37,1.4,2.8,0.982,0.137,4.0
LRG_0.43561_-32.1936.fits.png,KiDSDR4 J000144.546-321137.11,0.435611,-32.193643,18.0171,0.00218832,0.43,0.4,0.45,1.4,2.8,0.947,0.133,4.0
LRG_4.32566_-27.8741.fits.png,KiDSDR4 J001718.159-275226.82,4.325665,-27.874118,18.498,0.00333856,0.42,0.39,0.44,1.4,2.8,0.928,0.13,4.0
LRG_229.93938_-1.3426.fits.png,KiDSDR4 J151945.451-012033.24,229.93938,-1.342567,20.0,0.0141663,0.55,0.51,0.58,1.4,2.8,0.885,0.124,4.0
LRG_352.17115_-32.4137.fits.png,KiDSDR4 J232841.076-322449.37,352.171154,-32.413714,17.9119,0.0019336,0.32,0.29,0.34,1.4,2.8,0.871,0.122,4.0
galaxy_355.16814_-31.7637.fits.png,KiDSDR4 J234040.352-314549.26,355.168135,-31.763684,18.4256,0.0023908,0.31,0.28,0.33,1.2,1.47,0.999,0.12,3.0
galaxy_18.93749_-31.6801.fits.png,KiDSDR4 J011544.996-314048.32,18.937486,-31.680089,19.853,0.00963826,0.49,0.46,0.52,1.2,1.47,0.996,0.12,3.0
galaxy_176.51342_1.9211.fits.png,KiDSDR4 J114603.221+015515.85,176.513424,1.921071,19.4872,0.00571044,0.3,0.27,0.33,1.2,1.47,0.992,0.119,3.0
galaxy_182.60462_-2.1557.fits.png,KiDSDR4 J121025.108-020920.52,182.604619,-2.155702,18.2683,0.00297125,0.35,0.32,0.37,1.2,1.47,0.995,0.119,3.0
galaxy_215.70142_1.33.fits.png,KiDSDR4 J142248.341+011947.89,215.701423,1.329972,19.2113,0.00582994,0.43,0.39,0.45,1.2,1.47,0.994,0.119,3.0
galaxy_347.82705_-35.3937.fits.png,KiDSDR4 J231118.492-352337.33,347.82705,-35.393703,18.3786,0.00483874,0.25,0.22,0.27,1.2,1.47,0.994,0.119,3.0
LRG_132.94988_2.9203.fits.png,KiDSDR4 J085147.971+025513.04,132.949883,2.92029,17.9115,0.00332499,0.42,0.39,0.44,1.4,2.8,0.84,0.118,4.0
LRG_205.10219_-0.5874.fits.png,KiDSDR4 J134024.525-003514.67,205.10219,-0.587409,19.4517,0.00609461,0.44,0.41,0.46,1.4,2.8,0.844,0.118,4.0
LRG_183.09899_-1.551.fits.png,KiDSDR4 J121223.757-013303.65,183.098991,-1.551014,19.8398,0.00613844,0.49,0.46,0.51,1.4,2.8,0.833,0.117,4.0
LRG_159.59159_-0.8078.fits.png,KiDSDR4 J103821.981-004828.04,159.591591,-0.807789,16.8725,0.00104351,0.16,0.13,0.18,1.2,1.47,0.937,0.112,3.0
LRG_351.04431_-29.1784.fits.png,KiDSDR4 J232410.635-291042.35,351.044313,-29.178433,18.8293,0.0043982,0.43,0.4,0.45,1.4,2.8,0.776,0.109,4.0
LRG_23.2556_-29.5435.fits.png,KiDSDR4 J013301.343-293236.54,23.255597,-29.543485,17.5916,0.0018073,0.31,0.28,0.33,1.2,1.47,0.817,0.098,3.0
LRG_214.50005_2.6637.fits.png,KiDSDR4 J141800.011+023949.18,214.500046,2.663662,18.9243,0.00511382,0.47,0.44,0.49,1.2,1.47,0.774,0.093,3.0
galaxy_215.7348_-0.0797.fits.png,KiDSDR4 J142256.351-000446.85,215.734799,-0.079683,18.8298,0.00534349,0.59,0.56,0.62,0.6,1.2,0.999,0.06,4.0
LRG_187.1165_-2.5306.fits.png,KiDSDR4 J122827.960-023150.04,187.116501,-2.530567,16.8444,0.00341096,0.39,0.35,0.41,0.6,1.2,0.995,0.06,4.0
galaxy_176.69445_-2.4927.fits.png,KiDSDR4 J114646.668-022933.88,176.694451,-2.492746,19.1788,0.00644378,0.6,0.57,0.62,0.6,1.2,0.984,0.059,4.0
LRG_13.49187_-29.3846.fits.png,KiDSDR4 J005358.049-292304.38,13.491873,-29.384552,18.3066,0.00324484,0.48,0.44,0.5,0.6,1.2,0.902,0.054,4.0
LRG_215.69831_0.9496.fits.png,KiDSDR4 J142247.593+005658.56,215.698306,0.949601,18.9866,0.00538038,0.47,0.44,0.49,0.6,1.2,0.775,0.046,4.0
