,Unnamed: 0,GAMA_ID,ID,RA,DEC,SCORE,z1,sigma1,template1,z2,sigma2,template2,prob,error
170,242,32615.0,1375.0,185.47041,-1.14149,4.0,0.25680011510849,11.054919242858887,44.0,0.8675703406333923,2.939117670059204,43.0,1.0,32.14706802368164
171,244,272448.0,2541.0,179.41953,1.42309,4.0,0.2717644274234772,11.36670207977295,40.0,0.8888060450553894,4.819479465484619,43.0,0.9999996423721313,41.047550201416016
172,245,177351.0,29.0,176.43259,-1.9811,4.0,,,,,,,,
173,246,56108.0,1590.0,184.63742,-0.23207,4.0,0.3080032467842102,9.262081146240234,40.0,0.19331851601600647,4.347740173339844,46.0,0.99991774559021,44.5531120300293
174,246,56108.0,1590.0,184.63742,-0.23207,4.0,0.3078634738922119,9.559056282043457,40.0,0.5695748925209045,3.3868701457977295,40.0,0.9999995231628418,44.77043533325195
175,248,271912.0,1595.0,176.87413,1.38795,4.0,0.23223744332790375,12.06818675994873,40.0,0.06621558219194412,2.9346015453338623,47.0,1.0,36.93486404418945
176,251,273287.0,2662.0,182.96048,1.33664,4.0,0.295216828584671,9.70102310180664,42.0,0.7036280035972595,3.1155319213867188,42.0,0.9999999403953552,45.510528564453125
177,252,171877.0,2059.0,180.13943,-2.43651,4.0,0.2123846858739853,9.354310035705566,40.0,0.8157516717910767,3.293322801589966,40.0,0.9999986290931702,49.98237609863281
178,253,143144.0,3329.0,174.21927,-1.39193,4.0,0.34025487303733826,9.685640335083008,40.0,0.7441173195838928,3.760718584060669,42.0,0.9999991059303284,42.511146545410156
179,256,611334.0,1517.0,184.42766,0.33915,4.0,0.30783501267433167,10.453988075256348,40.0,0.1533661186695099,4.026955604553223,46.0,0.9999997615814209,44.199005126953125
180,257,171454.0,1985.0,178.4246,-2.30788,4.0,,,,,,,,
181,258,172095.0,2959.0,180.96904,-2.33874,4.0,0.42558223009109497,7.204041004180908,42.0,0.1666128933429718,3.209092140197754,46.0,0.9999265670776367,60.5022087097168
182,259,99618.0,2999.0,183.61464,0.87977,4.0,0.27188369631767273,12.513648986816406,40.0,0.8879566192626953,3.5972702503204346,43.0,1.0,37.42086410522461
183,268,165939.0,3378.0,184.10762,-2.84039,4.0,0.34155336022377014,8.505561828613281,42.0,-3.2109198855323484e-06,4.150723457336426,47.0,0.9999521970748901,50.27128219604492
184,272,69466.0,2818.0,174.80168,0.03706,4.0,0.2651514410972595,12.180621147155762,40.0,0.16679424047470093,2.7605512142181396,45.0,1.0,39.07674789428711
185,273,219807.0,2529.0,179.20996,1.62051,4.0,0.21314039826393127,11.496821403503418,40.0,0.8012699484825134,3.7600293159484863,43.0,0.9999999403953552,40.20234680175781
186,275,290269.0,1357.0,185.47202,1.74911,4.0,0.23684558272361755,12.900395393371582,40.0,0.6427772045135498,3.1862523555755615,47.0,1.0,36.65437316894531
187,275,290269.0,1357.0,185.47202,1.74911,4.0,0.23701070249080658,9.876306533813477,40.0,0.6996560096740723,3.631131887435913,43.0,0.999999463558197,41.326053619384766
188,276,165812.0,1162.0,183.33772,-2.73016,4.0,,,,,,,,
189,277,179269.0,2443.0,183.98729,-2.01746,4.0,0.3418145477771759,9.691582679748535,40.0,0.08135505020618439,4.133742809295654,47.0,0.9999822378158569,41.28647994995117
190,278,220682.0,1618.0,182.74348,1.59789,4.0,0.28891828656196594,9.838969230651855,40.0,0.36136606335639954,9.816245079040527,47.0,0.8645688891410828,45.034095764160156
191,278,220682.0,1618.0,182.74348,1.59789,4.0,0.2888886034488678,9.714017868041992,40.0,0.36128461360931396,9.452859878540039,47.0,0.7100459337234497,43.63288497924805
192,279,583789.0,1154.0,176.66692,-0.11009,4.0,,,,,,,,
193,280,69809.0,2960.0,176.69817,0.02717,4.0,,,,,,,,
194,281,186109.0,3189.0,182.97241,-1.49217,4.0,0.33578720688819885,11.910443305969238,40.0,0.06659721583127975,2.8693792819976807,46.0,1.0,39.20938491821289
195,282,145196.0,2305.0,183.26285,-1.34695,4.0,0.2528766095638275,8.324503898620605,40.0,-0.0006254629115574062,6.612068176269531,47.0,0.8649447560310364,50.38764572143555
196,282,145196.0,2305.0,183.26285,-1.34695,4.0,0.2525731027126312,7.627409934997559,40.0,0.646328866481781,3.492371082305908,43.0,0.9999164342880249,52.32482147216797
197,285,7083.0,2072.0,175.55986,0.73851,4.0,0.31081804633140564,12.168315887451172,40.0,0.04301268234848976,3.2224056720733643,47.0,1.0,40.55235290527344
198,287,31427.0,610.0,179.70218,-1.1041299999999998,4.0,0.3317584991455078,12.064910888671875,44.0,0.32804539799690247,3.928969383239746,47.0,1.0,31.437061309814453
199,288,23160.0,2775.0,180.45076,1.1349,4.0,,,,,,,,
200,289,23010.0,2397.0,179.90819,1.19835,4.0,0.25856444239616394,10.231720924377441,40.0,0.8681350350379944,3.3502821922302246,43.0,0.9999999403953552,43.74739074707031
201,290,230426.0,2436.0,179.70958000000005,1.99461,4.0,,,,,,,,
202,293,271500.0,375.0,174.51164,1.35002,4.0,,,,,,,,
203,295,185602.0,1145.0,180.87231,-1.50094,4.0,0.24961166083812714,12.753033638000488,40.0,0.8557909727096558,2.9713504314422607,43.0,1.0,37.84607696533203
204,296,177055.0,3464.0,175.45578,-1.97136,4.0,0.2893007695674896,10.459782600402832,40.0,0.027630925178527832,3.2559711933135986,47.0,1.0,39.12892150878906
205,297,143752.0,1689.0,177.28355,-1.3395,4.0,0.3338156044483185,12.262755393981934,40.0,0.6327885985374451,2.995530128479004,47.0,1.0,37.47438430786133
206,298,130525.0,2151.0,177.75545,-2.10927,4.0,0.10592132061719894,3.4912400245666504,47.0,0.6766173243522644,3.226210117340088,41.0,0.3551546335220337,78.19132232666016
207,298,130525.0,2151.0,177.75545,-2.10927,4.0,0.3382047116756439,8.015204429626465,40.0,0.007534554228186607,3.269071578979492,47.0,0.9999955892562866,54.119468688964844
208,300,136604.0,1642.0,175.87355,-1.74164,58.0,,,,,,,,
209,302,184530.0,2250.0,176.70961,-1.43842,4.0,0.3906523585319519,10.292731285095215,40.0,0.15642881393432617,9.673656463623047,45.0,0.9605602025985718,47.6322135925293
210,302,184530.0,2250.0,176.70961,-1.43842,4.0,0.3905285894870758,9.843238830566406,40.0,0.0007882541394792497,4.977860450744629,13.0,0.9999604821205139,49.29393768310547
211,303,49576.0,704.0,221.51454,-0.6712899999999999,58.0,,,,,,,,
212,304,15790.0,1258.0,216.7776,0.7208,42.0,,,,,,,,
213,305,568617.0,105.0,215.70692000000003,-0.55323,36.0,0.4527124762535095,8.065027236938477,42.0,0.3702910840511322,3.3885200023651123,42.0,0.9999816417694092,53.112831115722656
214,306,619609.0,315.0,220.63545,0.29188000000000003,32.0,,,,,,,,
215,307,568366.0,2664.0,214.82709,-0.42031,28.0,0.2650984525680542,7.562114715576172,40.0,0.013614499010145664,5.692988872528076,45.0,0.8655875325202942,47.97547149658203
216,308,569270.0,1690.0,218.5273,-0.4848,26.0,0.33841872215270996,8.432790756225586,40.0,0.6083976030349731,4.00839900970459,40.0,0.9999083876609802,59.239192962646484
217,309,64911.0,1741.0,220.62912000000003,-0.39809,26.0,,,,,,,,
218,311,249703.0,1630.0,212.6116,2.14905,22.0,,,,,,,,
219,312,298994.0,2465.0,222.77661,1.19268,22.0,,,,,,,,
220,313,107432.0,987.0,219.88698,0.8993899999999999,20.0,,,,,,,,
221,314,92918.0,2098.0,217.90807,0.4978,18.0,0.4060841202735901,10.200376510620117,40.0,0.7255886793136597,2.8738853931427,43.0,1.0,45.01422119140625
222,315,92606.0,416.0,216.96487,0.48495,18.0,,,,,,,,
223,316,544226.0,3212.0,214.42336,-0.8924700000000001,18.0,0.22704437375068665,9.393048286437988,40.0,0.6498237252235413,7.239895820617676,46.0,0.996205747127533,45.35596466064453
224,316,544226.0,3212.0,214.42336,-0.8924700000000001,18.0,0.6498517394065857,6.4098219871521,47.0,0.22703874111175537,6.293928146362305,40.0,0.36642855405807495,39.20055389404297
225,317,77991.0,1271.0,215.63469,0.026330000000000003,16.0,,,,,,,,
226,318,363092.0,925.0,217.98772,2.58088,16.0,,,,,,,,
227,319,250715.0,1692.0,215.53992,2.15265,16.0,,,,,,,,
228,320,594552.0,3012.0,220.49692,-0.01709,16.0,0.35993456840515137,10.176191329956055,47.0,0.3553548753261566,8.791006088256836,40.0,0.9635315537452698,29.67083740234375
229,321,618700.0,967.0,216.44481,0.33619,16.0,0.2888904809951782,9.463759422302246,40.0,0.6399160027503967,3.4951632022857666,45.0,0.9999992251396179,45.73212432861328
230,322,15705.0,2668.0,216.60178,0.83273,16.0,,,,,,,,
231,323,911856.0,1452.0,219.6719,-0.4812,16.0,0.09586402028799057,3.3998191356658936,47.0,0.4721543788909912,3.244019031524658,46.0,0.2978285253047943,92.56248474121094
232,323,911856.0,1452.0,219.6719,-0.4812,16.0,0.5435964465141296,9.025821685791016,40.0,0.2293083518743515,4.100119113922119,47.0,0.999890148639679,60.8905029296875
233,324,249961.0,398.0,213.5445,2.0705,14.0,0.2290651798248291,13.759872436523438,45.0,0.23236745595932007,5.604676246643066,47.0,0.9999933242797852,27.405853271484375
234,325,278118.0,35.0,212.90727,1.12222,14.0,,,,,,,,
235,326,569022.0,3479.0,217.39471,-0.44717,14.0,0.28113454580307007,11.313512802124023,42.0,0.8398751616477966,2.692682981491089,43.0,1.0,39.63151931762695
236,327,569805.0,3126.0,220.54369,-0.46504,12.0,,,,,,,,
237,328,261497.0,3466.0,214.74448,2.51797,12.0,0.31619012355804443,11.160442352294922,40.0,0.7308408617973328,4.159204959869385,43.0,0.9999997019767761,41.065513610839844
238,329,262874.0,26.0,221.61067000000003,2.2238900000000004,12.0,0.38558104634284973,6.221604347229004,40.0,0.8589239716529846,3.421708345413208,41.0,0.9991628527641296,65.07320404052734
239,329,262874.0,26.0,221.61067000000003,2.2238900000000004,12.0,0.3855178654193878,9.339181900024414,40.0,0.19462837278842926,4.816656112670898,47.0,0.999962329864502,45.55036544799805
240,330,250434.0,1719.0,214.6078,2.14697,12.0,,,,,,,,
241,331,278049.0,1104.0,211.60345,1.16362,12.0,,,,,,,,
242,332,505067.0,1523.0,218.2976,-1.92549,12.0,0.5946642756462097,3.4976820945739746,42.0,0.634211003780365,3.223982334136963,42.0,0.09696970880031586,93.78693389892578
243,333,237985.0,1673.0,212.81598,1.7765,12.0,0.17746059596538544,7.804599761962891,40.0,-0.0017970602493733168,3.5826950073242188,19.0,0.9998738169670105,52.944881439208984
244,334,250585.0,3213.0,215.15767,2.04204,10.0,,,,,,,,
245,335,362163.0,1230.0,213.7537,2.66748,8.0,0.3621525168418884,8.904330253601074,40.0,0.2257220596075058,3.21266508102417,44.0,0.9999986886978149,55.344024658203125
246,336,79099.0,796.0,220.06036,0.20155,8.0,0.3128514885902405,9.703170776367188,40.0,0.3896976411342621,3.321920871734619,40.0,0.9999999403953552,44.278175354003906
247,337,505502.0,405.0,220.18637,-1.99126,8.0,,,,,,,,
248,338,922203.0,184.0,218.68634,-0.16352,8.0,0.5497673153877258,9.479541778564453,40.0,0.49883323907852173,3.2684686183929443,43.0,0.9999991655349731,55.26394271850586
249,339,511700.0,1921.0,215.68222000000003,-1.20323,8.0,0.2741549611091614,6.522908687591553,40.0,0.6572263836860657,4.303887844085693,42.0,0.9785172343254089,57.220237731933594
250,340,362429.0,2390.0,215.00124,2.69891,8.0,0.3147733509540558,9.225486755371094,40.0,0.8888757228851318,3.6016321182250977,43.0,0.9999971985816956,44.68323516845703
251,341,77991.0,1790.0,215.63472,0.02638,8.0,,,,,,,,
252,342,567883.0,1416.0,213.65344,-0.46916,8.0,0.2625618577003479,11.774467468261719,40.0,0.0070314728654921055,3.2903597354888916,46.0,1.0,41.52793884277344
253,343,296451.0,2635.0,211.85399,1.55536,8.0,0.44453489780426025,9.042179107666016,40.0,0.8786750435829163,4.203336715698242,42.0,0.9999939203262329,49.97542190551758
254,344,77312.0,2749.0,212.84528,0.02337,8.0,0.3729970455169678,12.457383155822754,40.0,0.8049169778823853,4.062300205230713,42.0,1.0,38.93510055541992
255,345,543773.0,1973.0,212.90059,-0.95682,8.0,,,,,,,,
256,346,63135.0,152.0,214.68704,-0.22962,8.0,0.35561081767082214,10.978340148925781,40.0,0.6622291207313538,2.8526229858398438,47.0,1.0,43.71751403808594
257,347,320345.0,982.0,217.98141,1.80345,8.0,0.2773083448410034,11.049975395202637,40.0,0.6800206899642944,3.5509493350982666,45.0,1.0,42.96818923950195
258,348,62734.0,539.0,213.56206,-0.24168,8.0,0.27416789531707764,11.88359546661377,40.0,0.5974463224411011,3.7565712928771973,45.0,1.0,40.7535400390625
259,349,299045.0,2181.0,223.0323,1.15084,8.0,0.7624164819717407,4.024163246154785,42.0,0.4823862910270691,3.747514009475708,41.0,0.07404402643442154,91.42754364013672
260,350,884523.0,3446.0,218.72342000000003,-1.53014,8.0,0.5291037559509277,7.383744239807129,40.0,0.6208809018135071,3.6042914390563965,41.0,0.9999227523803711,52.838504791259766
261,350,884523.0,3446.0,218.72342000000003,-1.53014,8.0,0.529030978679657,6.953076362609863,40.0,0.5668296813964844,3.269418716430664,40.0,0.9997732043266296,61.35710144042969
262,351,592768.0,358.0,213.89685,-0.07243,4.0,,,,,,,,
263,352,63403.0,3264.0,215.6768,-0.25938,4.0,0.29297810792922974,7.888523578643799,40.0,0.716607928276062,3.354623794555664,42.0,0.9999843835830688,49.488128662109375
264,353,261359.0,1240.0,214.04005,2.41518,4.0,0.37636592984199524,9.29482364654541,40.0,0.21023234724998474,3.406972646713257,44.0,0.9999994039535522,48.930416107177734
265,354,592897.0,1204.0,214.41273,-0.16268,4.0,0.3696040213108063,5.338892459869385,40.0,0.8823959827423096,3.1648125648498535,43.0,0.9908294677734375,51.67131805419922
266,354,592897.0,1204.0,214.41273,-0.16268,4.0,0.3696368932723999,10.161678314208984,40.0,0.09071886539459229,3.315587043762207,47.0,1.0,43.969608306884766
267,355,262836.0,1953.0,221.40536,2.31397,4.0,0.418364942073822,10.22627067565918,42.0,0.14427031576633453,3.8695743083953857,47.0,0.9999998807907104,45.513973236083984
268,356,298902.0,2448.0,222.18031,1.17729,4.0,,,,,,,,
269,357,569047.0,323.0,217.2968,-0.46522,4.0,0.24698926508426666,4.6781086921691895,44.0,0.33275899291038513,4.612926959991455,42.0,0.25781744718551636,47.408935546875
270,357,569047.0,323.0,217.2968,-0.46522,4.0,0.3322451412677765,7.848951816558838,40.0,0.06028353050351143,3.6178317070007324,47.0,0.9999017119407654,52.714202880859375
271,358,513159.0,2123.0,221.91681,-0.99942,4.0,0.28945088386535645,9.708475112915039,40.0,0.7014451026916504,3.312683582305908,44.0,0.9999999403953552,40.63710021972656
272,359,16280.0,1026.0,218.04239,0.65258,4.0,0.4528171420097351,10.894888877868652,40.0,0.8918552398681641,3.273209571838379,40.0,1.0,42.327762603759766
273,360,267643.0,1750.0,223.32468,2.6478900000000003,4.0,0.3524492681026459,8.162455558776855,40.0,0.0566912479698658,3.2814443111419678,45.0,0.999984622001648,52.6215934753418
274,361,545534.0,1682.0,219.94438,-0.97582,4.0,0.32389432191848755,7.517623424530029,40.0,0.7395370006561279,3.138174295425415,41.0,0.999981701374054,48.96827697753906
275,362,298271.0,1722.0,219.08748,1.36664,4.0,,,,,,,,
276,363,511725.0,951.0,215.82188,-1.26624,4.0,0.14177300035953522,12.057884216308594,40.0,0.641287088394165,3.1899545192718506,43.0,1.0,36.482521057128906
277,364,593219.0,457.0,215.79222,-0.09455,4.0,0.4010081887245178,11.679271697998047,40.0,0.8600229024887085,3.847867012023926,45.0,1.0,41.26661682128906
278,365,63130.0,3119.0,214.61494,-0.28458,4.0,,,,,,,,
279,366,252054.0,1954.0,221.99893,1.98125,4.0,,,,,,,,
280,367,492742.0,3340.0,218.10612000000003,-1.30167,4.0,0.3593635857105255,7.738710880279541,40.0,0.08312875777482986,3.0535359382629395,43.0,0.9999824166297913,50.97838592529297
281,368,342308.0,501.0,215.069,2.22428,4.0,0.39056289196014404,9.589674949645996,45.0,0.3281242847442627,5.874611854553223,40.0,0.9990730285644531,44.66462326049805
282,369,78217.0,1712.0,215.95073,0.0075400000000000016,4.0,,,,,,,,
283,370,78854.0,1377.0,218.86758,0.05829,4.0,0.34328600764274597,5.920869827270508,40.0,0.6609829068183899,4.681939601898193,40.0,0.9497814774513245,61.661930084228516
284,370,78854.0,1377.0,218.86758,0.05829,4.0,0.030570894479751587,5.0822062492370605,44.0,0.391204833984375,3.941258192062378,47.0,0.7662340402603149,43.712310791015625
285,370,78854.0,1377.0,218.86758,0.05829,4.0,0.3436991572380066,7.477740287780762,40.0,0.6128408312797546,3.2501838207244873,41.0,0.9999794960021973,56.32891082763672
286,371,266612.0,1788.0,218.39003,2.90111,4.0,0.34138450026512146,10.388840675354004,40.0,0.3857516646385193,3.1403157711029053,40.0,1.0,44.9796257019043
287,372,262171.0,818.0,217.97697,2.40406,4.0,0.29105544090270996,8.446374893188477,40.0,0.6847575306892395,3.1563408374786377,40.0,0.9999976754188538,47.013404846191406
288,373,491536.0,2054.0,212.20938,-1.53839,4.0,0.47054755687713623,9.341739654541016,40.0,0.8011901378631592,3.4933979511260986,43.0,0.9999988079071045,55.912689208984375
289,374,617569.0,1418.0,212.16078,0.2401,4.0,0.31386977434158325,9.380717277526855,40.0,0.727821946144104,3.4270968437194824,43.0,0.9999999403953552,49.87385177612305
290,375,513290.0,1446.0,223.00017000000003,-1.07518,4.0,,,,,,,,
291,376,493496.0,1360.0,221.27144,-1.18307,4.0,,,,,,,,
292,377,16109.0,339.0,217.69655,0.79835,4.0,0.3000013828277588,12.122257232666016,40.0,0.2974212169647217,3.212562322616577,46.0,1.0,38.72792434692383
293,378,106154.0,2538.0,214.94325,0.91995,4.0,0.2503596842288971,10.44084644317627,40.0,0.008373221382498741,3.7856504917144775,47.0,0.999999463558197,44.24028015136719
294,379,298841.0,2573.0,222.0345,1.33095,4.0,0.360848069190979,9.918380737304688,40.0,0.08208298683166504,4.153726100921631,45.0,0.9999898672103882,49.617523193359375
295,380,227706.0,2859.0,214.58482,1.26891,4.0,0.46585792303085327,6.170980453491211,40.0,0.2098204642534256,3.6667423248291016,47.0,0.9837191700935364,61.63910675048828
296,381,319614.0,1575.0,215.10176,1.91675,4.0,0.3318215608596802,8.307943344116211,40.0,0.06421317160129547,3.7905192375183105,45.0,0.9998657703399658,49.744937896728516
297,381,319614.0,1575.0,215.10176,1.91675,4.0,0.3316050171852112,11.242464065551758,40.0,0.06142851337790489,3.2390456199645996,47.0,1.0,41.8997802734375
298,382,618212.0,373.0,214.67656,0.3966,4.0,0.4063494801521301,5.566605091094971,41.0,0.059588197618722916,3.031935930252075,47.0,0.9951944351196289,79.56322479248047
299,382,618212.0,373.0,214.67656,0.3966,4.0,0.20128431916236877,3.961831569671631,44.0,0.4063044786453247,3.5899288654327393,42.0,0.4265619218349457,45.134063720703125
300,382,618212.0,373.0,214.67656,0.3966,4.0,0.40652769804000854,9.680423736572266,44.0,0.046488985419273376,4.081754684448242,47.0,0.9999740123748779,40.7202262878418
301,383,363119.0,2836.0,218.15031,2.56884,4.0,0.34355607628822327,9.261415481567383,44.0,0.6852225065231323,3.0933148860931396,42.0,0.9999997615814209,40.769649505615234
302,384,238892.0,1924.0,215.56828,1.56082,4.0,0.30511635541915894,11.378454208374023,44.0,0.7162910103797913,3.843106746673584,45.0,1.0,37.945491790771484
303,385,251874.0,2253.0,220.77951,1.9728900000000005,4.0,0.33900901675224304,9.344691276550293,47.0,0.7982330322265625,6.804222106933594,45.0,0.9713600277900696,36.265525817871094
304,386,16102.0,1899.0,217.67545,0.81752,4.0,,,,,,,,
305,387,251925.0,1014.0,221.1959,1.96041,4.0,0.415409654378891,10.162164688110352,40.0,0.12773816287517548,3.5391852855682373,47.0,0.9999995231628418,53.510704040527344
306,388,361940.0,3358.0,212.97005,2.80015,4.0,0.46689578890800476,5.878504276275635,40.0,0.007879405282437801,3.2134435176849365,43.0,0.9950406551361084,72.09803771972656
307,389,618600.0,613.0,216.2635,0.26191,4.0,,,,,,,,
308,390,249470.0,2012.0,211.52118,2.15778,4.0,,,,,,,,
309,391,93440.0,1708.0,220.38841,0.48179,4.0,0.2647077441215515,10.328373908996582,40.0,0.26195722818374634,3.4818170070648193,44.0,0.9999998807907104,47.506526947021484
310,392,106052.0,2950.0,214.46526,0.93632,4.0,0.3227490782737732,8.991873741149902,40.0,0.05297298729419708,3.2907586097717285,47.0,0.9999977350234985,50.86144256591797
311,393,106569.0,1524.0,216.66547000000003,0.8499,4.0,,,,,,,,
312,394,342310.0,2163.0,215.08101,2.1713400000000003,4.0,0.3797509968280792,9.367025375366211,40.0,0.6925411820411682,3.493913173675537,43.0,0.9999998807907104,47.35982131958008
313,395,512651.0,190.0,219.56728,-1.0509700000000002,4.0,,,,,,,,
314,396,485318.0,2365.0,214.92287,-1.82512,4.0,0.3377358317375183,8.182918548583984,42.0,0.07885477691888809,2.8813657760620117,47.0,0.9999972581863403,51.053409576416016
315,397,507875.0,563.0,214.70021,-1.70514,4.0,0.5246051549911499,4.192110061645508,42.0,0.017751187086105347,3.9965693950653076,40.0,0.1945795863866806,102.27100372314453
316,397,507875.0,563.0,214.70021,-1.70514,4.0,0.3164950907230377,3.8312699794769287,40.0,0.6697331666946411,3.293867588043213,47.0,0.5926803350448608,94.9211654663086
317,398,544823.0,3091.0,217.08359,-0.87218,4.0,0.25116270780563354,12.106101989746094,40.0,-0.0023144250735640526,3.4998161792755127,47.0,1.0,41.6813850402832
318,399,48443.0,3416.0,217.08246,-0.67168,4.0,,,,,,,,
319,400,568878.0,986.0,216.80048,-0.4618,4.0,,,,,,,,
320,401,228630.0,2596.0,217.91565,1.23987,4.0,0.3608528971672058,9.120224952697754,40.0,0.5028541088104248,3.2032630443573,40.0,0.9999997615814209,43.12810134887695
321,402,508050.0,1905.0,215.57336,-1.7087900000000005,4.0,0.4164074659347534,7.608689308166504,40.0,0.1413463056087494,3.246277093887329,47.0,0.9999526739120483,52.423431396484375
322,402,508050.0,1905.0,215.57336,-1.7087900000000005,4.0,0.4165388345718384,5.481457233428955,40.0,0.2047271877527237,3.7135543823242188,40.0,0.9833397269248962,51.72885513305664
323,403,493630.0,723.0,221.83167000000003,-1.34871,4.0,0.35249263048171997,9.062631607055664,40.0,0.7593516707420349,3.6364965438842773,42.0,0.9999923706054688,49.2244873046875
324,404,592737.0,383.0,213.84665,-0.03468,4.0,,,,,,,,
325,405,49014.0,3174.0,219.2414,-0.8243799999999999,4.0,,,,,,,,
326,406,320653.0,2456.0,218.98695,1.81412,4.0,,,,,,,,
327,407,362243.0,171.0,214.01758,2.62049,4.0,0.3700767457485199,6.3474555015563965,40.0,0.8844160437583923,3.849949836730957,43.0,0.9949505925178528,52.88041687011719
328,407,362243.0,171.0,214.01758,2.62049,4.0,0.7845309376716614,4.188628673553467,43.0,0.3706425428390503,3.934722900390625,40.0,0.10691878944635391,75.08401489257812
329,408,240337.0,318.0,221.92004,1.53094,4.0,0.3591359257698059,9.296110153198242,40.0,0.6371622681617737,3.9090421199798584,45.0,0.9999911785125732,51.52780532836914
330,409,240093.0,619.0,220.45906,1.42159,4.0,0.3769117593765259,11.266379356384277,46.0,0.8494957089424133,7.356868743896484,46.0,0.9858741164207458,34.686790466308594
331,410,343753.0,1072.0,222.02289,2.09729,4.0,0.2857232391834259,10.639206886291504,40.0,0.02517729438841343,3.9783172607421875,46.0,0.9999999403953552,41.40449905395508
332,411,512554.0,1423.0,219.2491,-1.06598,4.0,0.29363930225372314,6.902186393737793,44.0,0.7010321021080017,3.985480546951294,45.0,0.9968236684799194,47.142642974853516
333,412,497075.0,11.0,214.28033,-1.10181,4.0,0.41361361742019653,7.415225028991699,42.0,0.532177209854126,3.753512144088745,40.0,0.99950110912323,58.32322692871094
334,412,497075.0,11.0,214.28033,-1.10181,4.0,0.30265486240386963,6.058045387268066,44.0,0.2728300094604492,5.716597557067871,46.0,0.4051057696342468,62.53116989135742
335,412,497075.0,11.0,214.28033,-1.10181,4.0,0.44167840480804443,3.039053440093994,42.0,0.030431542545557022,2.9544315338134766,47.0,0.13142484426498413,130.55673217773438
336,412,497075.0,11.0,214.28033,-1.10181,4.0,0.4137819707393646,8.06877326965332,40.0,0.1532188057899475,2.902235746383667,46.0,0.9999961853027344,51.606346130371094
337,413,486045.0,354.0,218.25647,-1.70378,4.0,0.3554757833480835,8.729155540466309,40.0,0.6282442212104797,3.542947769165039,40.0,0.9999847412109375,46.55371856689453
338,414,512314.0,461.0,218.45767,-1.07655,4.0,,,,,,,,
339,415,318892.0,985.0,212.77747,1.9696,4.0,0.4393824636936188,7.896193027496338,45.0,0.07332406938076019,6.025937080383301,47.0,0.7647796273231506,36.37702560424805
340,415,318892.0,985.0,212.77747,1.9696,4.0,0.4397653043270111,9.320038795471191,45.0,0.09854218363761902,7.384376525878906,45.0,0.9357401132583618,35.142005920410156
341,415,318892.0,985.0,212.77747,1.9696,4.0,0.4383212924003601,10.446876525878906,42.0,0.07145899534225464,4.82208776473999,47.0,0.9999982714653015,44.22132873535156
342,416,17187.0,47.0,222.20966,0.70773,4.0,0.29448458552360535,12.347901344299316,40.0,0.7020667791366577,2.8033368587493896,45.0,1.0,38.23384094238281
343,417,296619.0,2207.0,212.50432,1.49919,16.0,0.541767954826355,9.527196884155273,40.0,0.29940658807754517,2.825369358062744,46.0,0.9999998211860657,51.19169616699219
344,417,296619.0,2207.0,212.50432,1.49919,16.0,0.540923535823822,6.978835105895996,40.0,0.23044641315937042,3.355285882949829,47.0,0.9990904331207275,70.73515319824219
345,418,485811.0,3169.0,217.50757,-1.84587,16.0,0.2661496698856354,12.36083698272705,40.0,0.6468532085418701,2.575488805770874,40.0,1.0,40.09865188598633
346,419,250289.0,2730.0,214.36708,1.99311,28.0,0.40121394395828247,8.795989036560059,40.0,0.7196155786514282,4.515499591827393,47.0,0.9999518990516663,52.42391586303711
347,420,592910.0,1852.0,214.63086,-0.01464,4.0,0.2634434700012207,12.177196502685547,44.0,0.6613672971725464,3.3529579639434814,45.0,1.0,35.77731704711914
